,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
0.001558846453624318,0.02582311168495804,0.0314868804664723,0.02565668906536347,0.02285714285714286,0.04331683168316832,0.020242914979757085,0.038926174496644296,0.02361111111111111,0.025957170668397145,0.0407055630936228,0.03839232153569286,0.04102564102564102,0.027917364600781685,0.024901703800786372,0.033918128654970764,0.03677342823250296,0.03253090435914118,0.04455445544554455,0.03436880370125578,0.030169704588309244,0.02628120893561104,0.04113732607380521,0.0273972602739726,0.02501488981536629,0.0228310502283105,0.0422360248447205,0.022946859903381644,0.03016393442622951,0.02591283863368669,0.038238702201622246,0.0395778364116095,0.02200825309491059,0.048093841642228734,0.025087108013937286,0.03864734299516908,0.031665611146295125,0.030612244897959186,0.04040404040404041,0.028708133971291867,5
0.0,0.007580543272267846,0.03155339805825243,0.027808676307007785,0.032,0.03627204030226701,0.03417796110783736,0.027896995708154505,0.028025477707006374,0.028186274509803922,0.02025014889815366,0.018541409147095178,0.024169184290030208,0.04913121629718394,0.03143189755529686,0.038153846153846156,0.03249097472924188,0.04222648752399232,0.04509445460085314,0.05509641873278237,0.03981797497155859,0.024286581663630846,0.016872160934458143,0.036904761904761905,0.045921450151057405,0.025641025641025644,0.03893805309734513,0.0394088669950739,0.022909507445589925,0.028968014484007244,0.034742327735958305,0.04313000616142945,0.035992801439712056,0.029666254635352288,0.04728132387706856,0.05122096486003574,0.03294117647058823,0.04832509610104338,0.04510385756676558,0.04066543438077634,33
0.0,0.023709902370990237,0.032679738562091505,0.0225,0.028840820854132,0.023294509151414313,0.033745781777277835,0.033506643558636626,0.0380725758477097,0.019894675248683442,0.050707547169811316,0.01995305164319249,0.03485576923076923,0.04753199268738574,0.041871921182266014,0.04601571268237935,0.048093841642228734,0.05507955936352509,0.04004449388209121,0.04424778761061947,0.03342939481268012,0.03080872913992298,0.037966932026944275,0.02704291593180482,0.03221649484536083,0.044444444444444446,0.02380952380952381,0.027044430135222147,0.048810250152532035,0.029714285714285714,0.034521158129175944,0.048329048843187665,0.047058823529411764,0.037290242386575516,0.03819223424570337,0.043010752688172046,0.032724984266834484,0.04924924924924924,0.03752131893121092,0.04373522458628842,9
0.0,0.03308823529411765,0.027160493827160494,0.04099722991689751,0.034650785056848946,0.033275960986804354,0.041275797373358354,0.020618556701030927,0.032,0.03814367450731087,0.02033492822966507,0.024524831391784182,0.03508771929824562,0.04487568223165555,0.048926014319809065,0.039466047591410335,0.04941321803582458,0.04148936170212766,0.049616066154754876,0.04079184163167367,0.0441091120139292,0.01838235294117647,0.04869358669833729,0.04311377245508982,0.034188034188034185,0.02851828890266584,0.033602986932171744,0.026683608640406607,0.034125533211456435,0.041237113402061855,0.03616636528028933,0.03681710213776722,0.03645200486026731,0.05025699600228442,0.05484247374562427,0.036991368680641186,0.025920873124147342,0.03467492260061919,0.036036036036036036,0.03164942178940962,12
0.0,0.017721518987341773,0.03580562659846547,0.020343293070565798,0.035005834305717624,0.02572347266881029,0.029355456285896617,0.04151144225651942,0.01969796454366382,0.039603960396039604,0.026582278481012665,0.02534562211981567,0.03558718861209965,0.038390092879256967,0.050091631032376294,0.043549265106151334,0.043786220218931096,0.04839617332583005,0.030828516377649325,0.039190071848465055,0.04138702460850112,0.03387978142076503,0.03196066379840196,0.029022082018927448,0.033707865168539325,0.0223398001175779,0.03477218225419664,0.025268477574226154,0.033010813887307915,0.03508771929824561,0.04521963824289406,0.04298356510745891,0.03855140186915888,0.04620060790273556,0.04399524375743163,0.035935563816604704,0.033003300330033,0.04753416518122401,0.041933605125218404,0.040770101925254806,31
0.0016326530612244899,0.008444757213230122,0.026224982746721876,0.023856858846918492,0.015482054890921889,0.030826140567200986,0.019880715705765405,0.025624599615631006,0.03347280334728033,0.019950124688279305,0.03182374541003671,0.02882882882882883,0.03323076923076923,0.03841387856257745,0.03294117647058823,0.038993710691823905,0.04347826086956522,0.03969270166453265,0.04610591900311526,0.03310852237890864,0.045707226683137744,0.03558282208588957,0.027697634160415464,0.03540903540903541,0.04616272360069244,0.023654642223536373,0.0345252774352651,0.022326674500587545,0.02962962962962963,0.03642773207990599,0.03238341968911917,0.035846724351050685,0.041044776119402986,0.017643352236925012,0.0466786355475763,0.04093919325707405,0.03408399269628727,0.053944706675657456,0.039660056657223795,0.035846724351050685,22
0.0,0.02582818641212802,0.03489640130861505,0.03272939801285797,0.03205495134516314,0.041836141778036025,0.03090507726269315,0.03728813559322034,0.0335530257639305,0.018300653594771243,0.032879818594104306,0.029038112522686028,0.03617571059431524,0.034482758620689655,0.05054151624548736,0.04904306220095694,0.027777777777777776,0.05125284738041002,0.04457478005865103,0.024275118004045856,0.03470213996529786,0.037037037037037035,0.04178757980266976,0.03753665689149561,0.03750756200846945,0.04081632653061224,0.024852071005917162,0.02793946449359721,0.03223726627981947,0.04223433242506812,0.028822055137844613,0.03967761934283943,0.03832335329341317,0.03323442136498516,0.02080624187256177,0.03260869565217391,0.031746031746031744,0.04878048780487805,0.03693340794627868,0.04419191919191919,32
0.0,0.018271257905832745,0.019204389574759947,0.030138637733574444,0.027963525835866258,0.04550499445061043,0.039999999999999994,0.037444933920704845,0.019161676646706587,0.03258145363408521,0.029164329781267522,0.020145495243424735,0.037800687285223365,0.04050029779630732,0.05626911314984709,0.03987915407854985,0.04465493910690122,0.0327313769751693,0.04084411164057181,0.049596309111880045,0.03266787658802178,0.034167175106772425,0.034688995215311005,0.025439127801332527,0.04948702474351237,0.04245283018867924,0.04727068092290377,0.024183796856106412,0.0328253223915592,0.03523194362889019,0.025078369905956115,0.05362236166571591,0.033644859813084106,0.0398406374501992,0.03266787658802178,0.034278959810874705,0.04400694846554719,0.0333975594091201,0.06031933767001774,0.04561003420752566,17
0.0,0.023529411764705882,0.02627070245573958,0.02543507362784471,0.022045315370483775,0.03530127814972611,0.03592814371257484,0.030124426981008513,0.032059186189889025,0.04201145767027371,0.030878859857482184,0.032987171655467315,0.03953057442865967,0.05067567567567568,0.04000000000000001,0.03848466626578473,0.054439403758911216,0.050061050061050064,0.041316978695932864,0.043786220218931096,0.0275049115913556,0.03931203931203931,0.036250000000000004,0.027057497181510713,0.02701043585021486,0.03331276989512646,0.035048049745618995,0.04021937842778793,0.03398363750786658,0.02617489589530042,0.02804878048780488,0.04074295985620131,0.044444444444444446,0.032809295967190705,0.037237237237237236,0.033582089552238806,0.030678466076696168,0.041128084606345476,0.029179331306990883,0.0392156862745098,22
0.0,0.020531400966183576,0.022573363431151246,0.02450980392156863,0.03430531732418525,0.035398230088495575,0.023384615384615386,0.017271157167530225,0.02150537634408602,0.037267080745341616,0.0396873120865905,0.03309066843150232,0.03403816400206292,0.044956772334293946,0.04869358669833729,0.04668769716088328,0.04164321890827238,0.032589016294508145,0.048725212464589225,0.033734939759036145,0.028232636928289104,0.025720164609053495,0.04560260586319219,0.026651216685979143,0.03573629081947012,0.025730994152046785,0.035489410417859184,0.02297460701330109,0.026315789473684213,0.020460358056265986,0.023113528212100613,0.020901371652514697,0.04097894137734775,0.03190810465858328,0.027551659361302445,0.029445073612684027,0.030823947836395974,0.055656382335148226,0.03616636528028933,0.02026221692491061,38
0.0,0.013793103448275862,0.01743796109993293,0.030592734225621417,0.014167650531286897,0.03239352129574085,0.017123287671232876,0.026332288401253918,0.025851938895417155,0.03239352129574085,0.03667621776504298,0.023863636363636365,0.03066666666666667,0.035398230088495575,0.037197768133911964,0.031545741324921134,0.03997243280496209,0.04094292803970223,0.020491803278688527,0.034104750304506694,0.03801006148686417,0.023327194597912833,0.030379746835443037,0.03553921568627451,0.034834834834834835,0.0391943385955362,0.029696578437701744,0.03659233847913093,0.03536585365853659,0.022099447513812154,0.030678466076696168,0.03234152652005175,0.040842373962986595,0.041590214067278294,0.04004854368932039,0.022576361221779546,0.04092071611253197,0.0430239704978488,0.022092267706302796,0.043343653250773995,36
0.0,0.012949640287769786,0.01906058543226685,0.01814646791963707,0.022784810126582282,0.025362318840579712,0.02653799758745477,0.02634730538922156,0.01098146877144818,0.035961272475795295,0.028093645484949838,0.030491247882552232,0.023391812865497078,0.04156769596199525,0.031413612565445025,0.028571428571428574,0.05637411915438822,0.04263093788063337,0.059804485336400225,0.033163265306122444,0.04062681369704005,0.034125533211456435,0.028589185829707896,0.0335530257639305,0.03467492260061919,0.0331899200983405,0.03221649484536083,0.038834951456310676,0.04086538461538461,0.03214285714285715,0.023986293546544833,0.02340702210663199,0.039466047591410335,0.02625,0.04768041237113402,0.0433355219960604,0.03305785123966942,0.022757697456492636,0.0422195416164053,0.0391705069124424,8
0.0,0.023980815347721826,0.021608643457382955,0.03042715038033938,0.031818181818181815,0.031024930747922435,0.03782234957020058,0.029904306220095697,0.014643075045759613,0.03335186214563647,0.030823947836395974,0.01726263871763255,0.056074766355140186,0.048959608323133424,0.04487568223165555,0.05259938837920489,0.049813200498132,0.03302752293577981,0.04311377245508982,0.047481181239143015,0.03391883706844337,0.03560466543891958,0.037934668071654375,0.032953105196451206,0.031806615776081425,0.0297951582867784,0.0351728320194057,0.04171934260429836,0.023696682464454975,0.025000000000000005,0.026121521862578084,0.044444444444444446,0.04299754299754299,0.04020100502512562,0.03696857670979667,0.05572021339656194,0.042119565217391304,0.039511911679256245,0.040047114252061256,0.04143814747105424,11
0.0,0.027143738433066014,0.023767082590612006,0.031231231231231234,0.025109855618330196,0.04211724530449631,0.030172413793103446,0.0286697247706422,0.024813895781637715,0.031207598371777476,0.032661948829613506,0.026119402985074626,0.03764420157862781,0.03302752293577981,0.042031523642732056,0.037371910789632305,0.05023923444976078,0.042839657282741736,0.023884349465744813,0.04002501563477173,0.034104750304506694,0.04542664211172499,0.036989795918367346,0.03613053613053613,0.026586102719033236,0.04567901234567901,0.046275395033860044,0.042406876790830945,0.03391883706844337,0.03795966785290628,0.036718301778542746,0.023631840796019904,0.03642773207990599,0.031387319522912745,0.04705882352941177,0.026785714285714284,0.033745781777277835,0.03901170351105332,0.03133159268929504,0.03664630760688506,15
0.0,0.009715475364330326,0.01791867677463818,0.026923076923076925,0.027758501040943788,0.027918781725888325,0.02538787023977433,0.028967254408060455,0.03510971786833855,0.029832935560859187,0.04465902232951117,0.018575851393188854,0.025591810620601407,0.038036809815950916,0.04143814747105424,0.03924133420536298,0.05164066702528241,0.03274711946634323,0.04540295119182747,0.03550295857988166,0.02881152460984394,0.0290732889158086,0.02877697841726619,0.031229668184775537,0.04311377245508982,0.02979942693409742,0.04205318491032777,0.040245947456679705,0.038506417736289385,0.025990099009900992,0.037037037037037035,0.03176620076238882,0.03987538940809968,0.033498759305210915,0.025046963055729492,0.03276622558286074,0.048810250152532035,0.04739336492890995,0.03355704697986577,0.0337995337995338,23
0.0,0.016830294530154277,0.017621145374449337,0.014039566049776644,0.022673031026252986,0.021370207416719047,0.02359550561797753,0.018327605956471937,0.024464831804281346,0.031055900621118012,0.02081977878985036,0.029696578437701744,0.03867747972551466,0.03952095808383234,0.03676470588235294,0.033526756931012244,0.04826732673267327,0.03936507936507937,0.052816901408450696,0.037802717070289434,0.029197080291970802,0.042027194066749075,0.047073023536511764,0.01929260450160772,0.02932551319648094,0.030888030888030885,0.034129692832764506,0.026586102719033236,0.035555555555555556,0.02426564495530013,0.03743618831537153,0.016898008449004222,0.024312220089571335,0.030376670716889428,0.03352601156069364,0.029250457038391228,0.02860696517412936,0.039948453608247426,0.034739454094292806,0.027346177750155375,13
0.0,0.02629931120851597,0.0411522633744856,0.03250145095763204,0.036088474970896386,0.035617916891527254,0.0391304347826087,0.029654036243822075,0.033067973055725654,0.019721577726218097,0.03252032520325203,0.03602556653108657,0.03352601156069364,0.025029797377830752,0.04534005037783375,0.042821158690176324,0.048635824436536176,0.04574468085106382,0.048192771084337345,0.03678929765886287,0.04081632653061224,0.035545023696682464,0.025348542458808618,0.03403755868544601,0.02595870206489676,0.03638644918444166,0.029002320185614848,0.03419811320754717,0.03882352941176471,0.04460518384569018,0.04325699745547074,0.041820418204182044,0.03537735849056604,0.02756141402037148,0.0440738534842168,0.04137180185084376,0.035211267605633804,0.034351145038167934,0.04169148302561048,0.03131749460043196,30
0.0,0.019512195121951216,0.031513787281935844,0.03669724770642202,0.012698412698412698,0.036464088397790057,0.024498886414253903,0.03183627060830017,0.03262839879154078,0.022828154724159798,0.024227740763173834,0.021316614420062698,0.02199223803363519,0.041766109785202864,0.034167175106772425,0.0359204618345093,0.03470437017994858,0.039783001808318265,0.049999999999999996,0.05106382978723404,0.040654997176736304,0.019047619047619046,0.024050632911392405,0.04209260372820205,0.03220035778175313,0.03377110694183865,0.038327526132404185,0.03168567807351077,0.037197768133911964,0.02820355610055181,0.05096262740656852,0.022274325908558032,0.05185185185185186,0.044416243654822336,0.02631578947368421,0.03303834808259587,0.03782505910165485,0.03308823529411765,0.028515878159429683,0.0380693405846363,30
0.0,0.017094017094017092,0.020552344251766216,0.03324468085106383,0.021136063408190225,0.029581993569131836,0.02516476932294787,0.02618453865336658,0.01835985312117503,0.017643352236925012,0.040549378678875085,0.034528552456839307,0.032123735871505056,0.028134556574923544,0.036988110964332896,0.03950617283950618,0.03412073490813648,0.043373493975903614,0.0340983606557377,0.03167420814479638,0.036340038935756,0.03354838709677419,0.034112444725205304,0.033796016898008444,0.03176620076238882,0.04250151791135398,0.029090909090909087,0.040715607649599014,0.03741701870850935,0.031708749266001174,0.03953488372093024,0.033939393939393936,0.03467492260061919,0.03257328990228013,0.02524916943521595,0.024405908798972382,0.03084223013048636,0.04202232435981615,0.02981205443940376,0.04695360536612633,35
0.0,0.027318475916606758,0.029530201342281882,0.03016393442622951,0.03337783711615487,0.042794210195091255,0.0327683615819209,0.028852459016393446,0.0404659717964439,0.028086600351082507,0.036556603773584904,0.022818791946308724,0.03811944091486658,0.03834631515877771,0.03768996960486322,0.030710172744721688,0.04015056461731493,0.041147132169576064,0.03286118980169972,0.034504792332268365,0.028314028314028315,0.03430749682337992,0.03697478991596639,0.025527192008879023,0.028259473346178548,0.025285972305839854,0.03609209707529558,0.02026221692491061,0.029815146094215858,0.03227888960619755,0.04172099087353324,0.0331421287444232,0.03663003663003663,0.021751574127074985,0.039239001189060645,0.026923076923076925,0.03310852237890864,0.038600723763570564,0.04012158054711247,0.03252032520325203,31
0.0,0.02524038461538462,0.02181818181818182,0.02576112412177986,0.04476776720761052,0.02350030921459493,0.039344262295081964,0.03898405197873597,0.02966343411294923,0.02651515151515152,0.03329369797859691,0.02971576227390181,0.01673101673101673,0.03515151515151515,0.03937007874015748,0.05048766494549627,0.0343769183548189,0.04347826086956522,0.051162790697674425,0.030525030525030524,0.03756476683937824,0.02594472645234067,0.0390625,0.05153991200502828,0.049557522123893805,0.03214285714285715,0.040697674418604654,0.03674219228413962,0.027586206896551724,0.04262877442273535,0.04140526976160602,0.05203045685279188,0.042579837194740136,0.03965303593556381,0.03674540682414698,0.04714201532115499,0.03611111111111111,0.0372743156668608,0.04441846873173583,0.030094043887147336,33
0.0,0.025367156208277706,0.027009646302250806,0.032051282051282055,0.023562023562023564,0.045077105575326216,0.035110533159947985,0.030892448512585817,0.030729833546734954,0.03564608529598981,0.04933586337760911,0.04007071302298173,0.033836858006042296,0.037558685446009384,0.0496054114994363,0.041327489041953665,0.047678795483061476,0.04298186702484889,0.04681100058513751,0.03722084367245657,0.03950617283950618,0.02590993214065392,0.042725173210161664,0.026263952724885097,0.02327084680025857,0.02844141069397042,0.05373134328358209,0.022712933753943218,0.03933253873659118,0.04222648752399232,0.0332409972299169,0.02835051546391753,0.04608294930875576,0.0388098318240621,0.04918032786885245,0.030188679245283023,0.01536643026004728,0.04441702652683529,0.036105738233397806,0.035561005518087066,12
0.0,0.022222222222222223,0.022471910112359553,0.024137931034482762,0.025179856115107913,0.030005770340450086,0.03084223013048636,0.021466905187835422,0.0316055625790139,0.03882352941176471,0.032047477744807124,0.03498542274052478,0.05517241379310345,0.05660377358490566,0.03638568829593693,0.03247631935047361,0.03773584905660377,0.045889101338432124,0.030534351145038167,0.04100227790432802,0.031363088057901084,0.019086571233810495,0.026022304832713755,0.03798219584569733,0.023767082590612006,0.0266497461928934,0.031363088057901084,0.021361815754339118,0.037781840341255334,0.021454112038140644,0.057579318448883664,0.039262343842950624,0.03323076923076923,0.037937166567871966,0.0438034188034188,0.034567901234567905,0.042468480424684804,0.04865876481597005,0.05424120023081362,0.04791154791154791,37
0.0,0.0263705759888966,0.03193612774451098,0.02875,0.02972136222910217,0.03646112600536193,0.0297951582867784,0.02491103202846975,0.0428169014084507,0.03938265034592869,0.030303030303030304,0.024038461538461536,0.03290676416819013,0.051807228915662654,0.042579837194740136,0.04476709013914096,0.042735042735042736,0.05531653349723417,0.03525835866261399,0.046756282875511396,0.03284671532846715,0.03163444639718804,0.044063647490820076,0.03771289537712895,0.033644859813084106,0.03205495134516314,0.03162055335968379,0.05356125356125356,0.034504792332268365,0.032701111837802485,0.030339805825242715,0.038135593220338986,0.033734939759036145,0.0387243735763098,0.031783402001177165,0.058409951325040566,0.03387703889585947,0.0448907265209687,0.03502626970227671,0.0290732889158086,32
0.004811547714514836,0.029498525073746312,0.028503562945368176,0.03294117647058823,0.03995299647473561,0.04307692307692308,0.040437158469945354,0.037887485648679685,0.03406940063091483,0.03601575689364096,0.03489640130861505,0.033603707995365,0.03347280334728033,0.045023696682464455,0.04321728691476591,0.046620046620046623,0.036231884057971016,0.05155875299760192,0.03253796095444685,0.03973509933774834,0.04179728317659352,0.03741496598639456,0.024198427102238355,0.03331350386674598,0.04011142061281338,0.0331618067467124,0.039319872476089264,0.02792321116928447,0.031468531468531465,0.026875699888017923,0.04014167650531287,0.0226628895184136,0.0414798206278027,0.035286704473850024,0.04912280701754386,0.0428481411468179,0.04759206798866856,0.01639344262295082,0.036260623229461754,0.05094130675526025,17
0.0,0.013623978201634877,0.024563671622495155,0.025,0.03403289846851957,0.03591470258136925,0.02308136180034622,0.04250797024442084,0.023612750885478158,0.025439127801332527,0.020247469066366704,0.030982905982905977,0.029981261711430358,0.048635824436536176,0.021234240212342402,0.045454545454545456,0.03586371787208607,0.03908045977011494,0.04149377593360996,0.04203821656050956,0.031683168316831684,0.032596041909196745,0.03391883706844337,0.048725212464589225,0.041031652989449004,0.04786923525977817,0.03430531732418525,0.03741496598639456,0.027272727272727275,0.033898305084745756,0.036989795918367346,0.031826861871419476,0.04452255418863504,0.033526756931012244,0.03276770040959625,0.046065259117082535,0.03737024221453287,0.02560819462227913,0.0629004076878276,0.0520775623268698,37
0.0,0.012376237623762377,0.02793946449359721,0.03192142418661756,0.02315661182205972,0.028735632183908046,0.034423407917383825,0.03659305993690852,0.014084507042253521,0.026035502958579884,0.030418250950570346,0.01871345029239766,0.026143790849673203,0.034722222222222224,0.05086705202312139,0.043350908025776215,0.045694200351493845,0.060945273631840796,0.038770053475935824,0.03172866520787746,0.0314502038439138,0.03377110694183865,0.028083028083028087,0.02804878048780488,0.033836858006042296,0.03945885005636979,0.029813664596273295,0.030127462340672075,0.03725112395632627,0.0398671096345515,0.029943855271366192,0.034606205250596656,0.028402366863905328,0.040369088811995385,0.03536345776031434,0.047698280643372164,0.03242617255356108,0.04449938195302843,0.024852844996729892,0.03580246913580247,13
0.0,0.017663043478260868,0.03290676416819013,0.020444978953698137,0.025229357798165142,0.023724792408066433,0.042328042328042326,0.024333719582850525,0.034176349965823645,0.025362318840579712,0.03419811320754717,0.03080433542498574,0.0316301703163017,0.03893805309734513,0.04350250976017847,0.04048582995951417,0.05774569683509161,0.04449789536981359,0.0434017595307918,0.054794520547945216,0.031839622641509434,0.033749999999999995,0.04041570438799076,0.043255549231644846,0.028328611898016998,0.023936170212765957,0.04274985557481224,0.03707995365005794,0.041791044776119404,0.05156537753222837,0.033775633293124246,0.05226258763543658,0.05383734249713631,0.04042672655811343,0.03817733990147783,0.03962703962703963,0.0412621359223301,0.06115107913669064,0.040369088811995385,0.030978934324659233,38
0.0,0.026151222285389426,0.031231231231231234,0.03428571428571429,0.040091638029782356,0.0441025641025641,0.024213075060532687,0.0364063417498532,0.03485576923076923,0.027901785714285712,0.03211009174311927,0.02706923477355544,0.052747252747252754,0.04567307692307692,0.0425531914893617,0.051764705882352935,0.05805687203791468,0.03862928348909657,0.04311377245508982,0.036708111308466546,0.023724792408066433,0.03164942178940962,0.029321930360415395,0.03206650831353919,0.0231990231990232,0.024081878386514148,0.05139420448332421,0.025031289111389236,0.02469135802469136,0.04233483001924311,0.031007751937984496,0.04715353651523864,0.03254769921436588,0.03366583541147132,0.05506607929515418,0.04727272727272727,0.04903677758318739,0.03445899379738111,0.04630788485607008,0.04997094712376526,33
